,median_house_value
17109,96800.0
17015,87500.0
830,155700.0
18474,112500.0
5718,58700.0
6342,145600.0
19250,165800.0
8390,229000.0
5353,158500.0
7623,165300.0
20188,315200.0
4632,231000.0
2141,186800.0
4330,181500.0
19710,100000.0
3230,478500.0
12060,183800.0
19164,162500.0
8371,442900.0
13112,237500.0
15432,109500.0
10399,143500.0
13876,243000.0
12038,146200.0
9327,107000.0
8140,196900.0
13494,146400.0
16084,62700.0
8471,279200.0
20364,375000.0
14868,224100.0
20614,58000.0
9379,52500.0
13633,173400.0
2552,87500.0
20481,289900.0
3913,330000.0
19166,272800.0
9205,216700.0
208,285200.0
12768,87500.0
19323,179200.0
4154,88500.0
11195,73000.0
11245,82500.0
7966,176300.0
9747,143700.0
12906,76200.0
10750,72000.0
2096,192300.0
5342,80700.0
15516,329400.0
16224,118800.0
6742,361700.0
1463,162500.0
8593,131300.0
6046,147500.0
2770,139800.0
8912,201700.0
2587,124100.0
9362,173500.0
3479,314300.0
3382,65900.0
8757,119600.0
3498,252300.0
4189,105400.0
12631,78800.0
1941,248700.0
14882,168800.0
3841,121400.0
5511,176100.0
3725,32500.0
848,65900.0
6291,57800.0
12387,165300.0
10486,130800.0
5158,169200.0
15836,201900.0
115,303400.0
4941,191700.0
4557,138100.0
14553,257800.0
19614,141200.0
16382,127300.0
13381,186000.0
2892,93800.0
85,98200.0
7602,286000.0
16797,65900.0
4664,215300.0
13417,204800.0
12867,254500.0
15560,184600.0
7223,267100.0
3430,125500.0
11505,346100.0
16339,248000.0
9335,209400.0
4146,279500.0
14824,90800.0
16943,236800.0
11006,112500.0
16755,142800.0
11209,425900.0
8645,105200.0
18585,215600.0
12629,219100.0
4465,56100.0
4740,75000.0
20214,194300.0
2680,86700.0
19609,91700.0
14020,147200.0
1537,55400.0
18428,200800.0
4838,98400.0
8232,138800.0
2546,238700.0
13526,188000.0
12843,120100.0
11398,147700.0
3679,76600.0
1932,81900.0
7159,307400.0
20425,333300.0
13350,287100.0
15437,430200.0
9855,178100.0
9836,166100.0
5815,225000.0
20351,121400.0
1716,500001.0
6474,55300.0
16513,73000.0
5105,76200.0
3108,234600.0
17724,109000.0
11788,117000.0
5545,435000.0
14908,136600.0
1188,281700.0
8737,435700.0
20122,76500.0
2357,163700.0
2833,227800.0
11052,500001.0
18386,62400.0
11136,352700.0
157,344000.0
12517,153200.0
17620,124200.0
6088,196800.0
1642,203300.0
2635,308000.0
16556,172100.0
5041,267000.0
8852,136600.0
8210,217100.0
10821,111600.0
15018,197000.0
3407,113700.0
6940,142900.0
3165,494700.0
7783,302500.0
106,240900.0
17284,210500.0
18378,174800.0
15428,78300.0
18026,210200.0
14991,187500.0
12452,190900.0
6525,95700.0
2252,140600.0
4686,267400.0
9633,121400.0
12532,142600.0
17693,106000.0
11950,143500.0
1378,117000.0
7903,287100.0
10483,205100.0
7578,60500.0
17485,218900.0
6926,195600.0
7701,122200.0
9792,102900.0
9193,117200.0
19749,196200.0
6515,64900.0
19192,156900.0
3742,287700.0
1387,169800.0
13597,97800.0
19137,308400.0
2010,95300.0
1824,144400.0
19312,345500.0
5525,230400.0
17351,45300.0
18299,99600.0
4641,395300.0
10000,181300.0
10336,132100.0
19788,50800.0
4359,125400.0
4240,236900.0
15084,189800.0
4793,133500.0
11928,300900.0
16228,273600.0
9418,344700.0
11208,383800.0
95,130000.0
1604,149600.0
5157,438900.0
6434,146400.0
18479,316000.0
8585,135700.0
3561,150100.0
18350,141800.0
17596,171800.0
14871,331200.0
3074,107600.0
3471,500001.0
12618,161700.0
1676,108300.0
20033,240700.0
10192,75100.0
20304,500001.0
19394,179100.0
15355,260400.0
19717,60600.0
18711,91700.0
7636,109200.0
7807,500001.0
6004,263800.0
17295,127000.0
7506,332300.0
17502,273900.0
9455,231400.0
11278,127300.0
17784,117500.0
681,54100.0
5819,142900.0
8834,187500.0
8571,500001.0
19988,251000.0
19968,200000.0
10472,241700.0
15721,74100.0
16220,242900.0
10478,134700.0
16819,106300.0
2358,232500.0
14072,231700.0
20603,59600.0
19408,96600.0
6186,180500.0
7880,180400.0
7786,268300.0
9949,187500.0
9907,250000.0
4216,267100.0
15168,225900.0
9631,73100.0
707,87500.0
12364,319800.0
17257,211800.0
15644,274000.0
7987,158300.0
11179,80000.0
1414,182500.0
1161,400000.0
4213,173400.0
17573,257200.0
6591,225800.0
8204,146600.0
19804,260700.0
10028,443600.0
10271,135600.0
15889,166300.0
19537,353100.0
8047,367300.0
17903,115600.0
20436,470800.0
20472,476300.0
2179,70400.0
2502,455400.0
2854,400000.0
9106,138500.0
14165,118300.0
18414,320100.0
1277,92000.0
18648,431400.0
3520,100000.0
14415,145500.0
6483,500001.0
13631,115800.0
8568,116700.0
14435,93100.0
8160,185400.0
4785,245500.0
11238,99600.0
7696,221900.0
18216,290500.0
5908,150000.0
3428,441400.0
18780,73300.0
9740,375000.0
9848,454800.0
3579,176300.0
16058,173800.0
13129,293800.0
16949,121900.0
4530,228600.0
6760,314100.0
18942,187500.0
1354,229000.0
16743,333900.0
20318,450000.0
3166,157300.0
10426,50000.0
9488,267000.0
6854,232700.0
3506,111800.0
606,68300.0
19515,217500.0
5281,115100.0
14340,140200.0
8660,500001.0
16064,289400.0
1116,376800.0
12206,183200.0
3900,245700.0
473,186700.0
13714,149300.0
15227,126800.0
10006,229300.0
1472,230300.0
4481,129900.0
13783,87500.0
5028,173100.0
12888,100600.0
14006,294100.0
6623,146000.0
17543,355600.0
14356,337900.0
19942,62500.0
15196,356200.0
18735,245300.0
5866,500001.0
4413,100800.0
2176,322900.0
11442,97200.0
14470,400000.0
17031,305200.0
485,394400.0
12484,109500.0
9450,219700.0
16509,361700.0
17529,311100.0
11610,180900.0
3669,265100.0
15881,240900.0
20524,96100.0
15987,179200.0
12757,244500.0
1136,100800.0
8519,85600.0
10362,179800.0
8779,145900.0
17461,246700.0
18175,139400.0
914,136100.0
13945,85200.0
4646,150000.0
1001,251100.0
11469,265400.0
17666,133300.0
7032,500001.0
16814,144800.0
3867,224700.0
8959,142800.0
9896,413500.0
6587,70000.0
8080,399200.0
14592,162500.0
7471,76600.0
16419,87500.0
15060,226600.0
12775,118200.0
16214,100000.0
20260,195300.0
1542,114400.0
6306,500001.0
17772,260100.0
13676,86900.0
18377,158800.0
14731,275000.0
19001,131800.0
1152,64400.0
353,275000.0
20384,217100.0
14652,249100.0
18878,500001.0
3514,500001.0
3710,127000.0
7610,500001.0
8656,240300.0
17894,122900.0
7221,58100.0
18032,463500.0
12155,59100.0
17938,193800.0
16683,124000.0
20296,103100.0
11823,203400.0
4463,164800.0
2517,434500.0
13864,82100.0
13949,152800.0
15451,220300.0
9295,58200.0
10806,471300.0
10367,150000.0
1320,51800.0
19253,260300.0
16732,89500.0
5770,477100.0
9310,141300.0
7315,275000.0
9091,337000.0
16404,109800.0
16005,157300.0
7656,51300.0
16836,281100.0
3936,67500.0
12358,231300.0
1582,243200.0
8877,500001.0
17744,327300.0
1442,500001.0
1834,127300.0
13768,140600.0
20422,113900.0
19201,206700.0
19827,186900.0
19770,201000.0
11402,286000.0
6179,435100.0
11504,170600.0
8289,101500.0
3954,346800.0
677,500001.0
14864,182900.0
9191,329400.0
6061,172600.0
3838,136400.0
11028,174000.0
11058,366300.0
2974,500001.0
11042,84400.0
15790,141500.0
4996,262500.0
6084,243000.0
10257,82700.0
9931,285500.0
7204,50500.0
16147,67500.0
1262,308700.0
10759,107300.0
12235,167800.0
10948,301600.0
17709,161800.0
14383,190900.0
12727,137500.0
5847,126900.0
16906,157600.0
19897,66400.0
6314,153700.0
693,208300.0
8740,243100.0
8796,217900.0
16100,215600.0
10218,162500.0
7017,194500.0
2289,52500.0
3563,159400.0
20438,302900.0
18186,192100.0
1074,82500.0
3627,190800.0
11394,195200.0
12957,100000.0
15764,295800.0
6919,179200.0
5451,66500.0
5085,60800.0
1547,307000.0
16372,180400.0
7812,244200.0
7464,400000.0
19274,216700.0
2845,138200.0
10627,79500.0
6783,123800.0
10410,83400.0
19695,151200.0
10837,215900.0
6600,338400.0
239,381000.0
1707,201600.0
6905,330300.0
10785,186300.0
4118,221200.0
6114,227900.0
2894,82300.0
5065,108900.0
16993,156300.0
6009,137500.0
19926,273200.0
10149,173800.0
10942,101400.0
9000,167400.0
10521,81300.0
6943,67300.0
18639,153000.0
13902,70500.0
2681,120700.0
18608,341900.0
7936,248700.0
10956,90300.0
3351,90100.0
2475,202700.0
6632,103000.0
9596,244000.0
17132,177500.0
14330,104200.0
20331,139500.0
18837,51600.0
9845,249000.0
2981,394400.0
2422,103600.0
7279,91200.0
14976,191800.0
11668,140500.0
20478,115000.0
17550,147100.0
16874,276500.0
15874,156300.0
14599,204300.0
5221,214600.0
3677,109700.0
20397,132600.0
3721,160800.0
17274,120700.0
6283,417300.0
12422,255500.0
13545,208100.0
14161,306800.0
12269,85900.0
12548,127400.0
5401,285500.0
16208,65000.0
9679,162800.0
17801,180900.0
6494,266800.0
10016,103600.0
8655,233300.0
14819,178100.0
11645,98400.0
661,123100.0
612,184400.0
10717,198400.0
14220,88700.0
7919,357100.0
12074,230900.0
9627,301900.0
14680,205300.0
1396,185900.0
7086,97400.0
3028,168100.0
2188,500001.0
8605,103800.0
18027,125400.0
8689,394100.0
20000,173300.0
14667,97900.0
7828,110200.0
4309,51700.0
15806,252400.0
9112,142900.0
12701,335400.0
8399,155500.0
8296,333700.0
2078,456200.0
8962,222400.0
20125,231200.0
14785,224900.0
14762,220600.0
17976,97300.0
11693,66000.0
19141,500001.0
10131,74800.0
15826,66100.0
15481,185100.0
17330,171400.0
2103,101800.0
1650,87500.0
17086,119500.0
151,186700.0
14552,56600.0
9271,250200.0
17197,258500.0
12108,93200.0
17452,276200.0
11551,210800.0
690,252600.0
6352,106300.0
3046,247600.0
9157,220000.0
11749,376000.0
1348,366300.0
15588,320700.0
20442,237700.0
10718,500001.0
18749,280800.0
16700,88300.0
2662,68100.0
14988,235600.0
17924,375000.0
13708,60400.0
18347,296700.0
14433,116700.0
642,95500.0
4984,237900.0
19807,282500.0
3457,162500.0
20460,109800.0
2786,106300.0
3746,264500.0
13133,270600.0
7073,109400.0
6078,112100.0
18575,102500.0
8973,148400.0
7143,163300.0
12479,85100.0
18127,237900.0
17571,208400.0
18527,123600.0
13590,500001.0
11341,104900.0
6479,305100.0
7559,36600.0
5462,500001.0
6970,59000.0
7411,175200.0
6959,500001.0
3735,183600.0
17121,216900.0
17077,67500.0
9422,137500.0
20345,171100.0
14906,144300.0
20305,144100.0
19841,187500.0
12846,292500.0
6660,175800.0
13903,314900.0
4117,68600.0
10726,70000.0
5475,154200.0
4561,224700.0
570,154200.0
19444,174100.0
10178,56700.0
4848,114100.0
13781,88900.0
14453,156300.0
12351,221300.0
10720,500000.0
9653,275000.0
18278,287800.0
8750,85600.0
12894,209700.0
6366,282100.0
18125,203200.0
19407,240000.0
8447,51300.0
19957,61200.0
10604,225000.0
3427,90600.0
1023,500001.0
18710,88300.0
6838,187700.0
10854,170300.0
5199,146300.0
4386,185400.0
19835,58000.0
2932,500001.0
15728,110400.0
7185,147800.0
14135,142200.0
17146,350000.0
5346,57900.0
18002,74800.0
16423,316700.0
10517,425000.0
5207,343700.0
18381,280000.0
9892,303400.0
505,92600.0
8584,131300.0
18088,87800.0
14535,359100.0
228,90300.0
3761,104200.0
11751,69100.0
12866,156100.0
9811,141600.0
1712,84300.0
348,90500.0
2245,269900.0
16842,500001.0
17914,151600.0
7713,340400.0
10340,200800.0
19915,70000.0
9553,170800.0
20483,160400.0
12758,132200.0
1738,112600.0
9359,225900.0
14241,118800.0
3770,335900.0
5510,58400.0
6981,241200.0
17335,232100.0
14934,251400.0
12677,189800.0
7253,255900.0
1692,361400.0
10566,155100.0
3452,111100.0
16721,225700.0
380,273500.0
6744,261000.0
5535,200000.0
7863,115400.0
10355,167000.0
3473,47900.0
17694,121300.0
13039,163500.0
13507,153500.0
4956,500001.0
20086,268800.0
12418,99500.0
7551,99000.0
3512,192800.0
11343,84400.0
6861,396800.0
16380,150300.0
19843,401000.0
13186,135600.0
10869,69400.0
16942,500001.0
12030,500001.0
20065,216100.0
6595,500001.0
9840,290300.0
17444,123800.0
20025,108700.0
3816,237900.0
3422,73500.0
107,500001.0
4691,264600.0
15103,196700.0
7560,336700.0
14467,470000.0
18458,167800.0
6194,154200.0
19511,181300.0
16392,273500.0
6110,175000.0
16606,148500.0
9367,184600.0
3701,162500.0
18547,275000.0
6037,125800.0
13827,432200.0
10896,211700.0
9558,191300.0
9170,271900.0
11320,216700.0
2953,110000.0
7698,284100.0
411,94000.0
5248,116700.0
15027,118500.0
938,216600.0
1254,122000.0
14850,231400.0
3560,177700.0
6432,500001.0
3425,71800.0
13287,80600.0
6195,221500.0
15052,154500.0
13383,500001.0
19548,123900.0
955,94000.0
156,312500.0
4037,122700.0
3147,119300.0
18506,233700.0
17581,306500.0
5498,344700.0
4192,170400.0
17761,95200.0
688,158300.0
5402,394400.0
12831,444400.0
19028,173400.0
2719,162500.0
3078,173100.0
6191,100400.0
6142,90500.0
8514,500001.0
7164,95000.0
1959,70700.0
10106,191700.0
88,137500.0
16820,173400.0
4732,192000.0
15192,282700.0
9665,170100.0
9475,450000.0
3764,92000.0
386,195700.0
11516,181600.0
10467,339000.0
3155,231800.0
17997,66900.0
7814,164100.0
10756,209900.0
10774,236100.0
18604,192200.0
15517,193500.0
5494,295900.0
3835,198500.0
14921,243600.0
3718,265200.0
1751,190800.0
15210,144100.0
9325,455400.0
16321,126500.0
7752,462200.0
3465,112200.0
20520,231600.0
1247,293800.0
6438,172800.0
13475,199300.0
3547,159000.0
19994,148200.0
1754,366700.0
17041,85400.0
7,241400.0
5692,160400.0
9874,195800.0
6469,183500.0
15413,110200.0
8937,191100.0
8806,181900.0
1964,170100.0
12893,62000.0
5924,118500.0
8345,500001.0
18553,151600.0
7793,162500.0
16171,154900.0
11159,247900.0
15691,135000.0
4559,339700.0
12294,116300.0
13662,168800.0
12756,204900.0
3727,162700.0
12538,121500.0
803,223200.0
754,145900.0
19694,174600.0
492,63300.0
19233,152500.0
9014,278300.0
2629,155300.0
3406,95800.0
15138,167600.0
1322,108300.0
3053,156000.0
5547,137200.0
17492,79200.0
10044,183400.0
3184,58300.0
6500,85500.0
12148,177700.0
18390,150600.0
4425,136500.0
4250,138100.0
8861,83000.0
12667,500001.0
11138,189500.0
6865,128700.0
9109,156300.0
12717,179800.0
16420,159400.0
15121,125000.0
18472,151900.0
14046,258300.0
9529,153800.0
13732,360600.0
19660,257500.0
3614,236700.0
15205,263900.0
2490,233600.0
7142,56100.0
5950,168800.0
5674,205100.0
3912,180900.0
6960,145800.0
13134,67500.0
20590,71300.0
666,199900.0
17095,137300.0
7402,178000.0
7833,102900.0
13906,142000.0
12062,97900.0
3,341300.0
11672,161300.0
10928,230000.0
19466,120800.0
5586,92500.0
1627,227400.0
11178,170700.0
18678,322700.0
4684,193800.0
20416,195400.0
13559,139200.0
13672,171300.0
11700,168200.0
6968,91100.0
15609,274300.0
3966,167100.0
16241,164600.0
18385,500001.0
17161,68200.0
9786,63100.0
8551,256700.0
5127,70400.0
7909,121600.0
7897,500001.0
14025,238200.0
12914,235600.0
1258,108900.0
16908,240800.0
16959,163500.0
4023,257900.0
3234,231400.0
14981,151200.0
6460,226300.0
3510,137800.0
20574,193800.0
5909,239200.0
19427,120700.0
13395,160100.0
18354,101200.0
13509,205100.0
15796,364900.0
10877,319000.0
440,117000.0
716,265300.0
9838,169400.0
18507,468800.0
10345,121200.0
19875,249200.0
14509,112500.0
14213,239400.0
2136,268800.0
17282,158900.0
11482,176400.0
5699,143400.0
18267,189900.0
408,313700.0
633,159700.0
2310,62700.0
2404,244500.0
15245,76800.0
17418,500001.0
309,237500.0
20447,292900.0
16971,162500.0
16992,500001.0
17065,76400.0
19279,128500.0
20392,417000.0
11545,195500.0
1098,243200.0
19642,113600.0
12612,227000.0
18123,72900.0
2142,73000.0
3806,95500.0
7414,184300.0
13432,87600.0
10934,88900.0
18369,167700.0
4169,70800.0
7839,271500.0
13314,160400.0
5711,186700.0
252,450000.0
17375,127800.0
20450,276200.0
11357,150900.0
16462,155500.0
19251,61600.0
6189,230000.0
14825,98300.0
4274,389500.0
15541,355300.0
5972,500001.0
5045,181800.0
9617,120800.0
10562,398800.0
18424,118700.0
3545,98700.0
4122,271200.0
8111,137500.0
10066,129300.0
12807,65000.0
16104,78200.0
3575,101800.0
9461,194000.0
17360,162500.0
4846,67000.0
9652,179500.0
1689,331200.0
2099,162900.0
732,268500.0
17559,143200.0
4456,225400.0
19856,139200.0
9889,193800.0
6626,350000.0
15070,106800.0
14092,200000.0
13872,118500.0
10904,58800.0
2044,224000.0
9806,291500.0
16459,75800.0
16579,159400.0
5002,414300.0
2382,500001.0
5454,173200.0
17148,331000.0
10229,450000.0
14711,500001.0
8222,82800.0
15425,142200.0
13627,243800.0
8313,87500.0
4997,118500.0
4443,111600.0
8263,225000.0
1002,251500.0
7425,64800.0
17113,213900.0
1971,110300.0
6039,158700.0
8778,133100.0
3650,231600.0
19167,377300.0
13107,78800.0
3668,273600.0
10296,237500.0
10716,121600.0
13658,159800.0
7898,355800.0
983,228100.0
17937,53500.0
11015,187500.0
12455,161300.0
7325,222800.0
14405,107000.0
14999,240900.0
3688,184500.0
13762,352200.0
3235,215600.0
6526,186400.0
16620,123100.0
3360,233400.0
4466,141700.0
17719,493300.0
4044,231300.0
18207,195500.0
11570,65200.0
2888,149100.0
19684,500001.0
2638,185900.0
8482,500001.0
18392,85800.0
19643,117000.0
6647,99600.0
16161,297900.0
12977,217400.0
49,112500.0
18416,500001.0
1017,124200.0
16671,112500.0
14436,500001.0
10177,166100.0
8199,500001.0
4750,190800.0
3292,408300.0
9802,206100.0
13158,94400.0
19315,58800.0
6797,96200.0
8768,146700.0
18338,159300.0
9066,243200.0
1933,262100.0
3995,76800.0
18051,264900.0
11067,193500.0
19065,290100.0
1720,69900.0
18842,500001.0
2354,269400.0
12597,39600.0
5489,352200.0
2689,177200.0
6597,227100.0
20469,128600.0
6845,500001.0
9592,199200.0
14404,92600.0
2446,327600.0
20415,62200.0
6654,116200.0
13388,450400.0
5698,218600.0
2342,422200.0
4442,292900.0
8901,250800.0
11373,220700.0
2513,67700.0
13495,209300.0
2973,164800.0
5415,93800.0
16925,60900.0
4245,450400.0
8761,115200.0
6471,79700.0
7246,472000.0
7165,194300.0
4962,231900.0
13595,402400.0
11775,147100.0
6091,58100.0
19861,302900.0
7818,282200.0
4356,118500.0
15048,157600.0
10290,85000.0
2742,141100.0
8430,62300.0
6376,356300.0
695,246300.0
12280,187500.0
14053,203000.0
615,252100.0
3332,182000.0
12918,291700.0
7733,275000.0
1791,154200.0
292,375400.0
15474,183800.0
2990,333300.0
18205,115000.0
3039,133700.0
1850,273000.0
3607,98100.0
13030,183600.0
1186,79700.0
6992,63800.0
8432,228000.0
7303,225400.0
2501,67500.0
2057,86100.0
16083,156300.0
10116,134700.0
8527,178200.0
18689,151300.0
8970,171400.0
8316,100300.0
9793,117500.0
20355,365300.0
14074,165300.0
1753,204300.0
15270,166900.0
15900,101400.0
10361,212700.0
10302,94100.0
14559,258000.0
10363,106300.0
18250,172600.0
7630,115500.0
4933,158400.0
15766,451400.0
20298,151900.0
9078,100000.0
12368,189400.0
4860,127800.0
14159,193600.0
319,88000.0
11345,224100.0
17518,438400.0
19907,134000.0
5635,152500.0
9976,250000.0
7063,48600.0
18352,290600.0
13398,500001.0
12762,83500.0
10893,280600.0
9256,95600.0
8117,69800.0
12133,309900.0
16841,174000.0
409,500001.0
15480,139900.0
19545,234500.0
19810,71700.0
18885,172600.0
15419,251900.0
11493,66400.0
19021,105100.0
4153,64000.0
11626,465800.0
5073,164600.0
3875,60700.0
19718,407000.0
20295,190700.0
5217,239800.0
14256,139800.0
16524,199600.0
18164,229400.0
9841,366700.0
3646,96100.0
1435,69100.0
8016,129800.0
1812,153700.0
1653,350200.0
2050,62900.0
463,157300.0
10299,169300.0
1173,212600.0
2944,174300.0
3464,119200.0
9048,228600.0
167,159700.0
12592,307400.0
18517,94100.0
19049,157300.0
13440,485000.0
5398,232000.0
4919,128100.0
4188,151700.0
5899,242900.0
925,231700.0
18194,44400.0
10425,81300.0
11110,275700.0
4079,137500.0
7965,340000.0
4382,226900.0
4363,416900.0
19982,89600.0
13318,214800.0
16149,434700.0
1847,311800.0
9861,210700.0
17740,278800.0
17285,402500.0
8427,93500.0
4986,130100.0
6704,104300.0
15008,186800.0
10024,500001.0
6231,155500.0
13393,130400.0
4108,302000.0
15443,500001.0
16968,126500.0
4916,93800.0
5044,266700.0
12250,146400.0
14429,370500.0
17899,68200.0
13341,178900.0
17630,290900.0
19652,420300.0
12125,67500.0
5476,237500.0
18263,138800.0
14172,211000.0
15540,177300.0
19111,103300.0
19575,137500.0
6308,383100.0
18629,98100.0
10140,139600.0
5748,139200.0
1623,199200.0
16237,213100.0
4652,114200.0
8125,292400.0
13978,126400.0
4961,179400.0
13999,87900.0
18938,184200.0
4591,136800.0
15460,225200.0
19044,285400.0
5043,103100.0
16580,240300.0
4444,184100.0
10679,240600.0
15859,147800.0
1,358500.0
13296,145800.0
11952,233100.0
13247,70100.0
1495,90300.0
18827,128700.0
13293,88800.0
12113,98400.0
2524,98700.0
12826,72300.0
9034,84600.0
11974,228800.0
9554,156000.0
11588,104600.0
727,130800.0
13878,108300.0
5,269700.0
11839,246100.0
11087,500001.0
1664,46900.0
1843,180600.0
14346,55000.0
8896,228600.0
7057,143800.0
11643,160300.0
17555,130000.0
2250,109200.0
10372,279900.0
3459,231600.0
11234,171200.0
15590,73600.0
9926,46200.0
20581,123400.0
14873,426800.0
1778,224200.0
20306,395100.0
4748,169900.0
13315,280600.0
13404,187500.0
7890,165600.0
4140,191300.0
20388,61100.0
5329,178400.0
15855,153800.0
7462,158900.0
5083,233000.0
14505,333400.0
14016,196900.0
9060,352400.0
